CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;12;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;13;0.039;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;14;0.434;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;15;0.407;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;16;0.409;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;17;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;18;0.313;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;19;0.231;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;20;0.154;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;21;0.192;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;22;0.272;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;23;0.135;R
ESXXXXXXXXXXXXXXXXXXXX;30/10/2023;24;0.15;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;1;0.08;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;2;0.227;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;3;0.063;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;4;0.255;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;5;0.284;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;6;0.075;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;7;0.183;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;8;0.193;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;9;0.399;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;10;0.392;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;11;0.178;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;12;0.241;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;13;0.245;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;14;0.195;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;15;0.123;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;16;0.289;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;17;0.494;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;18;0.431;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;19;0.169;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;20;0.494;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;21;0.138;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;22;0.038;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;23;0.435;R
ESXXXXXXXXXXXXXXXXXXXX;31/10/2023;24;0.172;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;1;0.024;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;2;0.06;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;3;0.022;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;4;0.335;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;5;0.17;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;6;0.035;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;7;0.148;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;8;0.409;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;9;0.234;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;10;0.145;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;11;0.352;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;12;0.268;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;13;0.037;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;14;0.354;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;15;0.021;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;16;0.421;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;17;0.249;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;18;0.217;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;19;0.312;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;20;0.271;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;21;0.338;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;22;0.225;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;23;0.029;R
ESXXXXXXXXXXXXXXXXXXXX;01/11/2023;24;0.32;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;1;0.291;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;2;0.24;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;3;0.115;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;4;0.386;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;5;0.077;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;6;0.396;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;7;0.311;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;8;0.046;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;9;0.254;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;10;0.085;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;11;0.051;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;12;0.169;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;13;0.285;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;14;0.488;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;15;0.083;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;16;0.245;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;17;0.322;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;18;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;19;0.134;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;20;0.389;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;21;0.445;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;22;0.359;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;23;0.283;R
ESXXXXXXXXXXXXXXXXXXXX;02/11/2023;24;0.216;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;1;0.039;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;2;0.179;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;3;0.361;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;4;0.023;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;5;0.413;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;6;0.254;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;7;0.247;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;8;0.181;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;9;0.166;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;10;0.233;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;11;0.414;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;12;0.485;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;13;0.076;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;14;0.424;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;15;0.359;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;16;0.405;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;17;0.39;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;18;0.327;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;19;0.301;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;20;0.158;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;21;0.109;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;22;0.223;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;23;0.023;R
ESXXXXXXXXXXXXXXXXXXXX;03/11/2023;24;0.376;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;1;0.235;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;2;0.462;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;3;0.11;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;4;0.1;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;5;0.032;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;6;0.162;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;7;0.073;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;8;0.065;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;9;0.399;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;10;0.279;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;11;0.135;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;12;0.154;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;13;0.249;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;14;0.264;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;15;0.303;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;16;0.377;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;17;0.164;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;18;0.272;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;19;0.222;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;20;0.379;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;21;0.306;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;22;0.371;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;23;0.323;R
ESXXXXXXXXXXXXXXXXXXXX;04/11/2023;24;0.119;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;1;0.464;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;2;0.349;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;3;0.498;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;4;0.317;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;5;0.479;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;6;0.203;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;7;0.478;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;8;0.232;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;9;0.191;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;10;0.493;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;11;0.179;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;12;0.439;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;13;0.387;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;14;0.482;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;15;0.421;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;16;0.061;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;17;0.077;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;18;0.252;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;19;0.141;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;20;0.319;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;21;0.097;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;22;0.396;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;23;0.083;R
ESXXXXXXXXXXXXXXXXXXXX;05/11/2023;24;0.428;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;1;0.378;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;2;0.42;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;3;0.023;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;4;0.039;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;5;0.068;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;6;0.447;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;7;0.47;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;8;0.139;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;9;0.253;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;10;0.329;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;11;0.447;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;12;0.106;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;13;0.294;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;14;0.329;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;15;0.321;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;16;0.395;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;17;0.221;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;18;0.178;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;19;0.449;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;20;0.257;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;21;0.054;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;22;0.087;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;23;0.394;R
ESXXXXXXXXXXXXXXXXXXXX;06/11/2023;24;0.032;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;1;0.114;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;2;0.248;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;3;0.306;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;4;0.144;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;5;0.121;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;6;0.103;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;7;0.383;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;8;0.435;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;9;0.167;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;10;0.169;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;11;0.342;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;12;0.235;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;13;0.4;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;14;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;15;0.389;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;16;0.261;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;17;0.296;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;18;0.032;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;19;0.277;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;20;0.024;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;21;0.364;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;22;0.474;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;23;0.2;R
ESXXXXXXXXXXXXXXXXXXXX;07/11/2023;24;0.333;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;1;0.491;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;2;0.075;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;3;0.491;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;4;0.058;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;5;0.408;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;6;0.358;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;7;0.052;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;8;0.12;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;9;0.364;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;10;0.499;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;11;0.162;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;12;0.448;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;13;0.128;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;14;0.113;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;15;0.139;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;16;0.273;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;17;0.225;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;18;0.245;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;19;0.215;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;20;0.334;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;21;0.066;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;22;0.025;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;23;0.049;R
ESXXXXXXXXXXXXXXXXXXXX;08/11/2023;24;0.052;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;1;0.064;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;2;0.468;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;3;0.353;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;4;0.295;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;5;0.295;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;6;0.231;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;7;0.216;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;8;0.095;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;9;0.41;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;10;0.035;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;11;0.259;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;12;0.285;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;13;0.258;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;14;0.149;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;15;0.437;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;16;0.487;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;17;0.076;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;18;0.294;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;19;0.089;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;20;0.369;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;21;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;22;0.394;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;23;0.118;R
ESXXXXXXXXXXXXXXXXXXXX;09/11/2023;24;0.286;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;1;0.188;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;2;0.346;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;3;0.386;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;4;0.025;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;5;0.144;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;6;0.496;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;7;0.372;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;8;0.303;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;9;0.064;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;10;0.388;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;11;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;12;0.373;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;13;0.442;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;14;0.424;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;15;0.432;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;16;0.247;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;17;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;18;0.243;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;19;0.37;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;20;0.071;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;21;0.064;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;22;0.376;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;23;0.401;R
ESXXXXXXXXXXXXXXXXXXXX;10/11/2023;24;0.132;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;1;0.395;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;2;0.484;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;3;0.267;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;4;0.232;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;5;0.466;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;6;0.103;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;7;0.027;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;8;0.316;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;9;0.026;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;10;0.078;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;11;0.118;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;12;0.294;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;13;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;14;0.068;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;15;0.036;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;16;0.056;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;17;0.077;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;18;0.07;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;19;0.135;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;20;0.099;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;21;0.444;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;22;0.03;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;23;0.247;R
ESXXXXXXXXXXXXXXXXXXXX;11/11/2023;24;0.45;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;1;0.091;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;2;0.11;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;3;0.23;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;4;0.02;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;5;0.393;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;6;0.227;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;7;0.309;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;8;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;9;0.029;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;10;0.342;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;11;0.249;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;12;0.177;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;13;0.329;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;14;0.28;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;15;0.289;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;16;0.289;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;17;0.286;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;18;0.287;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;19;0.225;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;20;0.491;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;21;0.381;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;22;0.359;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;23;0.374;R
ESXXXXXXXXXXXXXXXXXXXX;12/11/2023;24;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;1;0.246;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;2;0.44;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;3;0.077;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;4;0.1;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;5;0.347;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;6;0.487;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;7;0.075;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;8;0.285;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;9;0.06;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;10;0.27;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;11;0.023;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;12;0.446;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;13;0.134;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;14;0.096;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;15;0.172;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;16;0.283;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;17;0.182;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;18;0.09;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;19;0.426;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;20;0.058;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;21;0.151;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;22;0.345;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;23;0.122;R
ESXXXXXXXXXXXXXXXXXXXX;13/11/2023;24;0.1;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;1;0.036;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;2;0.327;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;3;0.408;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;4;0.216;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;5;0.089;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;6;0.305;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;7;0.368;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;8;0.459;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;9;0.458;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;10;0.06;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;11;0.41;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;12;0.413;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;13;0.303;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;14;0.144;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;15;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;16;0.471;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;17;0.137;R
ESXXXXXXXXXXXXXXXXXXXX;14/11/2023;18;0.047;R
